semantic_loss,detail_loss,matte_loss
0.173729807138443,2.9555928707122803,2.1530051231384277
0.12385869026184082,2.047013282775879,1.669101357460022
0.08927618712186813,2.1610159873962402,1.5096431970596313
0.09991783648729324,1.5184786319732666,1.173833966255188
0.08114314079284668,0.8700220584869385,0.9662193655967712
0.10601358115673065,1.5263289213180542,1.3158032894134521
0.09462947398424149,0.7606323957443237,1.1562012434005737
0.05349646508693695,0.44102996587753296,0.7401297092437744
0.06005474179983139,0.3786102533340454,0.6729058623313904
0.08262274414300919,0.3783821761608124,0.7937413454055786
0.05693246051669121,0.3038818836212158,0.7210712432861328
0.05027062073349953,0.28645890951156616,0.669952929019928
0.056880056858062744,0.2520447373390198,0.562824010848999
0.038898833096027374,0.284450888633728,0.5634276866912842
0.09093249589204788,0.3208678960800171,0.5964599847793579
0.05609939992427826,0.42191281914711,0.6315360069274902
0.0705125629901886,0.15125392377376556,0.49776601791381836
0.06771525740623474,0.15054385364055634,0.5659273266792297
0.04474280774593353,0.14317619800567627,0.5214769840240479
0.07092438638210297,0.27429211139678955,0.6143305897712708
0.04500465840101242,0.289496511220932,0.4474663734436035
0.05281402915716171,0.18157002329826355,0.49390459060668945
0.03675224632024765,0.2217511534690857,0.3848152756690979
0.06334735453128815,0.18502525985240936,0.4508747458457947
0.04253167659044266,0.20676052570343018,0.482799768447876
0.05939352139830589,0.19324496388435364,0.5810964107513428
0.04702892526984215,0.26452410221099854,0.3600369393825531
0.05778905749320984,0.31084752082824707,0.5153138637542725
0.07409162819385529,0.2433980256319046,0.6305904388427734
0.04639524593949318,0.16365554928779602,0.43259352445602417
0.03726145997643471,0.19927212595939636,0.38339537382125854
0.040263302624225616,0.15803071856498718,0.44883298873901367
0.061628274619579315,0.20389118790626526,0.5639669299125671
0.03918617218732834,0.24766096472740173,0.455487459897995
0.06010536476969719,0.24519555270671844,0.5202730298042297
0.033509451895952225,0.24933762848377228,0.39774394035339355
0.03665359318256378,0.21605846285820007,0.44769471883773804
0.03859374672174454,0.24863171577453613,0.4277108907699585
0.08050461113452911,0.2585705816745758,0.6247676610946655
0.05772877857089043,0.3256440758705139,0.49420326948165894
0.025438915938138962,0.19411735236644745,0.34218114614486694
0.043267834931612015,0.20744189620018005,0.4018308222293854
0.05440974608063698,0.20622310042381287,0.391811728477478
0.03543369099497795,0.1944783627986908,0.4132348895072937
0.06482306122779846,0.12202440202236176,0.3927006423473358
0.05434666946530342,0.15656304359436035,0.3791384994983673
0.06961081176996231,0.19205616414546967,0.4819115996360779
0.04110831767320633,0.1597258597612381,0.33662426471710205
0.018068747594952583,0.2575044333934784,0.35737720131874084
0.03938624635338783,0.2734670042991638,0.36543893814086914
0.047622501850128174,0.18015043437480927,0.36129361391067505
0.03132563829421997,0.28200703859329224,0.3899526596069336
0.0577583909034729,0.27428025007247925,0.4025067985057831
0.06502576172351837,0.21050938963890076,0.5398030877113342
0.06080424785614014,0.16543225944042206,0.4145708978176117
0.024988718330860138,0.24716970324516296,0.31336164474487305
0.06405220925807953,0.14288680255413055,0.3978736400604248
0.04950264096260071,0.16365131735801697,0.3661535978317261
0.03598778322339058,0.17087650299072266,0.3335129916667938
0.04947018623352051,0.26557862758636475,0.3611120581626892
0.0321127250790596,0.1892259418964386,0.28037354350090027
0.054223716259002686,0.13732770085334778,0.3491133451461792
0.016130171716213226,0.29545557498931885,0.20518143475055695
0.022706154733896255,0.09958824515342712,0.24006110429763794
0.03473774343729019,0.11128263175487518,0.28296566009521484
0.06994128227233887,0.24221815168857574,0.42749881744384766
0.021044546738266945,0.14876650273799896,0.23460716009140015
0.059768520295619965,0.2990216910839081,0.4131772518157959
0.03658699616789818,0.10972314327955246,0.3242310881614685
0.018060874193906784,0.2526140809059143,0.23304997384548187
0.01858634687960148,0.174373060464859,0.23521193861961365
0.025021448731422424,0.2105233073234558,0.2775729298591614
0.027762265875935555,0.24285215139389038,0.3075212836265564
0.025839827954769135,0.2451920211315155,0.23415091633796692
0.01796823740005493,0.15325458347797394,0.22182929515838623
0.017151877284049988,0.12371291220188141,0.24799717962741852
0.022512473165988922,0.17446357011795044,0.23960670828819275
0.028573404997587204,0.18148952722549438,0.33986401557922363
0.020968813449144363,0.17356696724891663,0.28549057245254517
0.024154730141162872,0.2546406388282776,0.26918885111808777
0.04312298446893692,0.15808817744255066,0.2800045311450958
0.058321092277765274,0.15310299396514893,0.2766034007072449
0.027278559282422066,0.149586021900177,0.24255791306495667
0.03390862047672272,0.24280928075313568,0.36683017015457153
0.03085825964808464,0.1362438201904297,0.2854452431201935
0.05784778669476509,0.3157917261123657,0.4436108469963074
0.017357325181365013,0.18999211490154266,0.1982698142528534
0.06976139545440674,0.2124941647052765,0.5469250082969666
0.01934383437037468,0.2263506054878235,0.22409819066524506
0.014877598732709885,0.1845298558473587,0.22519364953041077
0.026817403733730316,0.14556215703487396,0.2173599898815155
0.06826843321323395,0.212736576795578,0.5415725708007812
0.0355679988861084,0.24078704416751862,0.2940351665019989
0.018793340772390366,0.27379924058914185,0.27914226055145264
0.037377338856458664,0.10471682250499725,0.2984629273414612
0.045728474855422974,0.12854331731796265,0.3483572006225586
0.03391367197036743,0.17627732455730438,0.24925503134727478
0.033796995878219604,0.22039785981178284,0.2555011808872223
0.024360809475183487,0.19774052500724792,0.24491548538208008
0.02126077003777027,0.04798068106174469,0.1839141547679901
0.020926032215356827,0.17156696319580078,0.25234824419021606
0.05496934801340103,0.20914733409881592,0.3444405198097229
0.03397635370492935,0.1653367280960083,0.23246115446090698
0.06219965219497681,0.22064733505249023,0.3323514461517334
0.041121020913124084,0.2086201310157776,0.3076050877571106
0.03147882595658302,0.24280282855033875,0.22110052406787872
0.019649043679237366,0.11574728786945343,0.18117058277130127
0.056044433265924454,0.2720608711242676,0.30549246072769165
0.01852179318666458,0.12361413985490799,0.17910641431808472
0.03182728588581085,0.267161101102829,0.3059351146221161
0.014332594349980354,0.1359536051750183,0.17590667307376862
0.035033926367759705,0.260361909866333,0.2686316967010498
0.06292890012264252,0.10828375071287155,0.38068675994873047
0.027958817780017853,0.16914275288581848,0.23367024958133698
0.04686697572469711,0.29106980562210083,0.43543553352355957
0.046342432498931885,0.1323976218700409,0.2760225534439087
0.023554407060146332,0.23096859455108643,0.24182063341140747
0.024545347318053246,0.27814406156539917,0.2689109444618225
0.016790658235549927,0.157128244638443,0.19076552987098694
0.024704135954380035,0.20589739084243774,0.19511926174163818
0.050150416791439056,0.09292764961719513,0.25986945629119873
0.021254384890198708,0.18863055109977722,0.2415037304162979
0.01964428275823593,0.22806929051876068,0.24971814453601837
0.027729418128728867,0.17651018500328064,0.2386857271194458
0.023392662405967712,0.1527768075466156,0.1983187049627304
0.044177453964948654,0.18180903792381287,0.3047006130218506
0.023114178329706192,0.28613749146461487,0.18331845104694366
0.03557375818490982,0.20967818796634674,0.23975758254528046
0.022710274904966354,0.2496790587902069,0.2777824401855469
0.020203910768032074,0.1132461428642273,0.2133924961090088
0.024585485458374023,0.3219562768936157,0.279405415058136
0.018306130543351173,0.13987770676612854,0.22143296897411346
0.018967468291521072,0.1325596123933792,0.23300129175186157
0.03892340883612633,0.18527176976203918,0.3368779420852661
0.014060796238481998,0.09099651128053665,0.16804473102092743
0.015346497297286987,0.29498356580734253,0.2051297128200531
0.017311464995145798,0.18807759881019592,0.19082430005073547
0.0362013578414917,0.15107852220535278,0.2630004286766052
0.02550211176276207,0.22131046652793884,0.23633278906345367
0.020924359560012817,0.14451204240322113,0.1760517954826355
0.01961757056415081,0.18845626711845398,0.22824601829051971
0.07118991017341614,0.20954741537570953,0.36289286613464355
0.05281659960746765,0.2115703821182251,0.3950151205062866
0.06756868213415146,0.21416184306144714,0.36946243047714233
0.06759752333164215,0.24080637097358704,0.29696014523506165
0.04126708209514618,0.17157551646232605,0.27366748452186584
0.03699281066656113,0.1229376494884491,0.24717968702316284
0.033608827739953995,0.3031487464904785,0.3049831986427307
0.012232205830514431,0.17375268042087555,0.16081100702285767
0.03644736483693123,0.30989181995391846,0.32434335350990295
0.011571378447115421,0.19354429841041565,0.1711512804031372
0.02370271272957325,0.24462369084358215,0.2475031465291977
0.03808417171239853,0.2177736759185791,0.3564164340496063
0.03767205774784088,0.24283218383789062,0.25759488344192505
0.02515615150332451,0.1628701090812683,0.17071598768234253
0.0328768715262413,0.14553436636924744,0.21967841684818268
0.03192180395126343,0.1740247905254364,0.22444450855255127
0.03225110098719597,0.15713199973106384,0.22871562838554382
0.015441084280610085,0.1974477618932724,0.230585515499115
0.010092582553625107,0.1120038703083992,0.1300930380821228
0.03967570140957832,0.14450562000274658,0.2540745735168457
0.022046135738492012,0.23793311417102814,0.21924848854541779
0.028992686420679092,0.24028471112251282,0.22654063999652863
0.024674326181411743,0.20875559747219086,0.20249032974243164
0.039577923715114594,0.16017325222492218,0.32770395278930664
0.01601336896419525,0.19260631501674652,0.17102283239364624
0.03396213799715042,0.25190964341163635,0.330487459897995
0.03774036467075348,0.1802988052368164,0.2643420100212097
0.02218199148774147,0.1810765564441681,0.18431352078914642
0.046843402087688446,0.21484535932540894,0.3705463111400604
0.026301896199584007,0.22681352496147156,0.21777501702308655
0.024174239486455917,0.09853929281234741,0.22013422846794128
0.01530121173709631,0.13689899444580078,0.12048909068107605
0.01881488412618637,0.1214657872915268,0.2066900134086609
0.015470137819647789,0.1756540834903717,0.1758146733045578
0.024845685809850693,0.13979195058345795,0.18461638689041138
0.022641818970441818,0.14071598649024963,0.20140796899795532
0.0187700092792511,0.2118687629699707,0.1853029727935791
0.025341220200061798,0.1382465362548828,0.19122609496116638
0.07860789448022842,0.15789957344532013,0.5492732524871826
0.015381334349513054,0.2499067485332489,0.18759089708328247
0.051627181470394135,0.18434986472129822,0.31545954942703247
0.030760137364268303,0.1786993443965912,0.23193806409835815
0.013761306181550026,0.20047731697559357,0.14985549449920654
0.02044869214296341,0.25286611914634705,0.20438629388809204
0.021795326843857765,0.3012349009513855,0.20953674614429474
0.012357356958091259,0.1795375645160675,0.1731244921684265
0.027032520622015,0.1762659102678299,0.25149741768836975
0.036252181977033615,0.1444273293018341,0.26258933544158936
0.012095684185624123,0.1818045675754547,0.208073228597641
0.028594965115189552,0.1290261596441269,0.2565625309944153
0.021771520376205444,0.13296259939670563,0.18056176602840424
0.019427478313446045,0.18432499468326569,0.14029814302921295
0.04438053071498871,0.14595387876033783,0.37921977043151855
0.03491971641778946,0.12163139879703522,0.23055174946784973
0.023014072328805923,0.11148551106452942,0.21132412552833557
0.016060881316661835,0.16803078353405,0.14423540234565735
0.02221095748245716,0.17405745387077332,0.21551714837551117
0.023568451404571533,0.18271374702453613,0.2324351668357849
0.02431345172226429,0.12796257436275482,0.18734018504619598
0.03214871138334274,0.1786266565322876,0.269138902425766
0.016554616391658783,0.16128841042518616,0.1804712563753128
0.0435040146112442,0.14631815254688263,0.2917053699493408
0.01783261075615883,0.22528685629367828,0.21235543489456177
0.029031820595264435,0.17262476682662964,0.2300945371389389
0.02459128014743328,0.3254479467868805,0.23888103663921356
0.039478935301303864,0.14753742516040802,0.3136625587940216
0.03042815625667572,0.31795501708984375,0.2440928816795349
0.04049864783883095,0.10731115937232971,0.22873149812221527
0.01568114385008812,0.3197678327560425,0.19435784220695496
0.04687593877315521,0.2804008424282074,0.4116893410682678
0.014075465500354767,0.14235277473926544,0.16068774461746216
0.02745663747191429,0.19935943186283112,0.210770845413208
0.02356523647904396,0.3053703308105469,0.2406897246837616
0.02379218488931656,0.1957414448261261,0.1974053829908371
0.024412620812654495,0.14213427901268005,0.16214734315872192
0.02055235765874386,0.1974520981311798,0.15500842034816742
0.01971934735774994,0.32911139726638794,0.1837385594844818
0.0895937979221344,0.15061482787132263,0.39456436038017273
0.05036236718297005,0.2279796600341797,0.2901829481124878
0.017257602885365486,0.23089706897735596,0.15913332998752594
0.04784567281603813,0.11765813827514648,0.379624605178833
0.02404901012778282,0.22324514389038086,0.2382124662399292
0.015698261559009552,0.24998901784420013,0.14144054055213928
0.030312784016132355,0.180779829621315,0.23636728525161743
0.01843397691845894,0.19161410629749298,0.19609518349170685
0.021254001185297966,0.08132503926753998,0.15563775599002838
0.044982850551605225,0.23212693631649017,0.30124011635780334
0.01928417570888996,0.18986952304840088,0.1622069627046585
0.02178230695426464,0.24460139870643616,0.21183007955551147
0.035124316811561584,0.20834699273109436,0.2831078767776489
0.022553611546754837,0.20522324740886688,0.21213337779045105
0.01692388206720352,0.20376801490783691,0.1562713235616684
0.04410989582538605,0.16881445050239563,0.33730125427246094
0.02277214825153351,0.21855631470680237,0.20799627900123596
0.024984244257211685,0.14733770489692688,0.20336328446865082
0.045995429158210754,0.1867598593235016,0.27545297145843506
0.02546621486544609,0.17330515384674072,0.20653991401195526
0.029048271477222443,0.2585269510746002,0.23441816866397858
0.03510643169283867,0.15195223689079285,0.25350841879844666
0.03764674812555313,0.2279694378376007,0.3455117344856262
0.0509684681892395,0.19352155923843384,0.2649799585342407
